Date,Product Name,Category,Units Sold,Price,Discount,Location,Platform
2020-06-15,Whey Protein,Protein,49,48.76,0.06,UK,iHerb
2020-06-15,Vitamin C,Vitamin,744,23.27,0.15,USA,iHerb
2020-06-15,Fish Oil,Omega,157,57.36,0.22,Canada,Amazon
2020-06-15,Multivitamin,Vitamin,22,58.17,0.0,UK,Walmart
2020-06-15,Pre-Workout,Performance,44,59.51,0.08,UK,Walmart
2020-06-15,BCAA,Amino Acid,1091,23.05,0.09,Canada,Walmart
2020-06-15,Creatine,Performance,374,28.63,0.23,Canada,Walmart
2020-06-15,Zinc,Mineral,177,39.76,0.04,Canada,Walmart
2020-06-15,Collagen Peptides,Protein,483,22.33,0.12,USA,Amazon
2020-06-15,Magnesium,Mineral,185,38.89,0.23,UK,iHerb
2020-06-15,Ashwagandha,Herbal,1442,10.34,0.05,USA,iHerb
2020-06-15,Melatonin,Sleep Aid,173,54.23,0.22,USA,Walmart
2020-06-15,Biotin,Vitamin,749,23.58,0.05,USA,iHerb
2020-06-15,Green Tea Extract,Fat Burner,68,51.55,0.03,Canada,iHerb
2020-06-15,Iron Supplement,Mineral,239,34.64,0.07,UK,Walmart
2020-06-15,Electrolyte Powder,Hydration,1463,15.83,0.14,USA,Walmart
2020-06-22,Whey Protein,Protein,169,42.93,0.23,Canada,iHerb
2020-06-22,Vitamin C,Vitamin,81,54.92,0.1,UK,Amazon
2020-06-22,Fish Oil,Omega,281,38.84,0.12,UK,iHerb
2020-06-22,Multivitamin,Vitamin,59,46.94,0.01,USA,iHerb
2020-06-22,Pre-Workout,Performance,1105,18.63,0.14,USA,Walmart
2020-06-22,BCAA,Amino Acid,57,59.18,0.06,UK,iHerb
2020-06-22,Creatine,Performance,689,12.52,0.01,UK,Amazon
2020-06-22,Zinc,Mineral,188,40.7,0.06,UK,Amazon
2020-06-22,Collagen Peptides,Protein,73,51.03,0.12,Canada,Walmart
2020-06-22,Magnesium,Mineral,221,,0.05,UK,iHerb
2020-06-22,Ashwagandha,Herbal,65,52.05,0.06,Canada,iHerb
2020-06-22,Melatonin,Sleep Aid,478,29.23,0.11,UK,Walmart
2020-06-22,Biotin,Vitamin,126,56.69,0.17,UK,iHerb
2020-06-22,Green Tea Extract,Fat Burner,420,42.82,0.24,USA,iHerb
2020-06-22,Iron Supplement,Mineral,332,30.88,0.03,UK,iHerb
2020-06-22,Electrolyte Powder,Hydration,1530,13.84,0.09,UK,iHerb
2020-06-29,Whey Protein,Protein,55,50.73,0.15,Canada,Walmart
2020-06-29,Vitamin C,Vitamin,465,27.74,0.1,Canada,Amazon
2020-06-29,Fish Oil,Omega,309,29.76,0.05,USA,Amazon
2020-06-29,Multivitamin,Vitamin,174,30.96,0.04,USA,Amazon
2020-06-29,Pre-Workout,Performance,355,35.12,0.18,USA,iHerb
2020-06-29,BCAA,Amino Acid,197,56.72,0.23,UK,Walmart
2020-06-29,Creatine,Performance,75,47.62,0.13,Canada,iHerb
2020-06-29,Zinc,Mineral,81,51.22,0.04,UK,Walmart
2020-06-29,Collagen Peptides,Protein,276,31.57,0.09,Canada,iHerb
2020-06-29,Magnesium,Mineral,188,34.2,0.13,Canada,Amazon
2020-06-29,Ashwagandha,Herbal,1206,11.96,0.07,UK,Amazon
2020-06-29,Melatonin,Sleep Aid,787,27.29,0.17,UK,Amazon
2020-06-29,Biotin,Vitamin,111,49.16,0.07,Canada,iHerb
2020-06-29,Green Tea Extract,Fat Burner,1906,16.02,0.23,Canada,Walmart
2020-06-29,Iron Supplement,Mineral,711,25.36,0.14,Canada,iHerb
2020-06-29,Electrolyte Powder,Hydration,505,30.91,0.19,Canada,Amazon
2020-07-06,Whey Protein,Protein,441,15.01,0.0,UK,iHerb
2020-07-06,Vitamin C,Vitamin,561,21.69,0.01,Canada,Walmart
2020-07-06,Fish Oil,Omega,69,56.32,0.1,USA,Amazon
2020-07-06,Multivitamin,Vitamin,112,39.16,0.0,Canada,Walmart
2020-07-06,Pre-Workout,Performance,164,39.42,0.1,UK,Walmart
2020-07-06,BCAA,Amino Acid,161,45.47,0.07,Canada,iHerb
2020-07-06,Creatine,Performance,728,12.53,0.11,USA,Amazon
2020-07-06,Zinc,Mineral,1361,21.3,0.2,UK,Walmart
2020-07-06,Collagen Peptides,Protein,542,26.87,0.22,USA,Walmart
2020-07-06,Magnesium,Mineral,577,12.56,0.12,UK,iHerb
2020-07-06,Ashwagandha,Herbal,180,36.5,0.04,USA,iHerb
2020-07-06,Melatonin,Sleep Aid,801,,0.04,Canada,Walmart
2020-07-06,Biotin,Vitamin,108,43.98,0.01,USA,Amazon
2020-07-06,Green Tea Extract,Fat Burner,1165,19.67,0.16,Canada,iHerb
2020-07-06,Iron Supplement,Mineral,529,24.86,0.06,UK,Walmart
2020-07-06,Electrolyte Powder,Hydration,430,34.72,0.17,USA,Amazon
2020-07-13,Whey Protein,Protein,59,46.9,0.09,Canada,iHerb
2020-07-13,Vitamin C,Vitamin,35,59.63,0.04,Canada,iHerb
2020-07-13,Fish Oil,Omega,67,53.31,0.07,Canada,iHerb
2020-07-13,Multivitamin,Vitamin,278,31.37,0.08,USA,Walmart
2020-07-13,Pre-Workout,Performance,79,56.72,0.17,UK,Amazon
2020-07-13,BCAA,Amino Acid,2314,10.81,0.2,USA,iHerb
2020-07-13,Creatine,Performance,52,48.27,0.06,UK,Amazon
2020-07-13,Zinc,Mineral,91,58.96,0.17,Canada,iHerb
2020-07-13,Collagen Peptides,Protein,192,39.71,0.15,UK,Walmart
2020-07-13,Magnesium,Mineral,409,23.8,0.19,Canada,iHerb
2020-07-13,Ashwagandha,Herbal,229,41.27,0.19,Canada,iHerb
2020-07-13,Melatonin,Sleep Aid,343,40.3,0.21,Canada,Amazon
2020-07-13,Biotin,Vitamin,759,33.93,0.23,Canada,iHerb
2020-07-13,Green Tea Extract,Fat Burner,1685,14.08,0.06,Canada,Walmart
2020-07-13,Iron Supplement,Mineral,195,37.41,0.04,USA,Amazon
2020-07-13,Electrolyte Powder,Hydration,203,35.01,0.02,Canada,Walmart
2020-07-20,Whey Protein,Protein,36,55.86,0.1,UK,Walmart
2020-07-20,Vitamin C,Vitamin,330,36.27,0.17,UK,Amazon
2020-07-20,Fish Oil,Omega,305,43.98,0.24,Canada,Amazon
2020-07-20,Multivitamin,Vitamin,157,41.69,0.15,USA,Amazon
2020-07-20,Pre-Workout,Performance,172,43.25,0.14,Canada,Amazon
2020-07-20,BCAA,Amino Acid,210,51.58,0.23,Canada,Amazon
2020-07-20,Creatine,Performance,87,46.45,0.19,UK,Amazon
2020-07-20,Zinc,Mineral,1664,10.64,0.14,Canada,iHerb
2020-07-20,Collagen Peptides,Protein,108,35.72,0.02,Canada,Walmart
2020-07-20,Magnesium,Mineral,151,29.44,0.06,USA,Amazon
2020-07-20,Ashwagandha,Herbal,1111,18.84,0.25,USA,Amazon
2020-07-20,Melatonin,Sleep Aid,77,59.78,0.15,UK,iHerb
2020-07-20,Biotin,Vitamin,686,30.14,0.17,UK,Walmart
2020-07-20,Green Tea Extract,Fat Burner,132,41.62,0.03,USA,iHerb
2020-07-20,Iron Supplement,Mineral,234,47.67,0.22,USA,Amazon
2020-07-20,Electrolyte Powder,Hydration,614,19.33,0.01,USA,iHerb
2020-07-27,Whey Protein,Protein,29,52.5,0.05,UK,iHerb
2020-07-27,Vitamin C,Vitamin,382,33.92,0.15,USA,Walmart
2020-07-27,Fish Oil,Omega,1370,15.27,0.15,Canada,iHerb
2020-07-27,Multivitamin,Vitamin,35,51.0,0.01,USA,Amazon
2020-07-27,Pre-Workout,Performance,635,25.39,0.15,Canada,Amazon
2020-07-27,BCAA,Amino Acid,129,46.51,0.09,UK,iHerb
2020-07-27,Creatine,Performance,85,45.09,0.14,USA,Walmart
2020-07-27,Zinc,Mineral,552,25.79,0.01,USA,Walmart
2020-07-27,Collagen Peptides,Protein,98,43.78,0.1,Canada,Amazon
2020-07-27,Magnesium,Mineral,23,56.74,0.06,UK,iHerb
2020-07-27,Ashwagandha,Herbal,250,28.89,0.02,USA,Amazon
2020-07-27,Melatonin,Sleep Aid,339,42.91,0.25,Canada,iHerb
2020-07-27,Biotin,Vitamin,1773,15.76,0.22,USA,Amazon
2020-07-27,Green Tea Extract,Fat Burner,507,32.1,0.16,USA,Walmart
2020-07-27,Iron Supplement,Mineral,992,17.57,0.12,USA,Amazon
2020-07-27,Electrolyte Powder,Hydration,386,26.9,0.03,UK,iHerb
2020-08-03,Whey Protein,Protein,264,20.44,0.01,UK,Walmart
2020-08-03,Vitamin C,Vitamin,210,38.85,0.09,Canada,Walmart
2020-08-03,Fish Oil,Omega,417,38.29,0.23,USA,iHerb
2020-08-03,Multivitamin,Vitamin,706,,0.11,USA,Walmart
2020-08-03,Pre-Workout,Performance,43,51.42,0.02,Canada,iHerb
2020-08-03,BCAA,Amino Acid,109,49.17,0.07,Canada,Amazon
2020-08-03,Creatine,Performance,17,58.55,0.04,UK,Amazon
2020-08-03,Zinc,Mineral,401,35.81,0.15,USA,Amazon
2020-08-03,Collagen Peptides,Protein,102,50.48,0.24,Canada,Walmart
2020-08-03,Magnesium,Mineral,442,16.61,0.11,Canada,Amazon
2020-08-03,Ashwagandha,Herbal,222,39.97,0.23,USA,Amazon
2020-08-03,Melatonin,Sleep Aid,1502,12.42,0.21,Canada,Amazon
2020-08-03,Biotin,Vitamin,150,49.99,0.14,USA,Walmart
2020-08-03,Green Tea Extract,Fat Burner,243,39.93,0.1,UK,Walmart
2020-08-03,Iron Supplement,Mineral,867,21.02,0.16,Canada,Amazon
2020-08-03,Electrolyte Powder,Hydration,237,40.22,0.19,Canada,Walmart
2020-08-10,Whey Protein,Protein,441,14.01,0.11,Canada,iHerb
2020-08-10,Vitamin C,Vitamin,259,29.34,0.01,Canada,Walmart
2020-08-10,Fish Oil,Omega,743,29.14,0.21,UK,Amazon
2020-08-10,Multivitamin,Vitamin,999,13.56,0.14,UK,Walmart
2020-08-10,Pre-Workout,Performance,23,57.99,0.01,UK,iHerb
2020-08-10,BCAA,Amino Acid,396,37.06,0.16,Canada,Walmart
2020-08-10,Creatine,Performance,176,24.83,0.02,UK,iHerb
2020-08-10,Zinc,Mineral,229,35.93,0.06,Canada,iHerb
2020-08-10,Collagen Peptides,Protein,308,29.11,0.14,USA,Walmart
2020-08-10,Magnesium,Mineral,118,34.48,0.1,Canada,Walmart
2020-08-10,Ashwagandha,Herbal,1401,14.92,0.24,UK,Amazon
2020-08-10,Melatonin,Sleep Aid,331,29.66,0.06,USA,Walmart
2020-08-10,Biotin,Vitamin,209,43.88,0.14,Canada,Amazon
2020-08-10,Green Tea Extract,Fat Burner,612,24.03,0.09,USA,iHerb
2020-08-10,Iron Supplement,Mineral,565,21.23,0.0,USA,Amazon
2020-08-10,Electrolyte Powder,Hydration,138,46.54,0.11,USA,iHerb
2020-08-17,Whey Protein,Protein,18,53.32,0.01,UK,iHerb
2020-08-17,Vitamin C,Vitamin,198,37.43,0.1,Canada,iHerb
2020-08-17,Fish Oil,Omega,884,16.65,0.04,Canada,iHerb
2020-08-17,Multivitamin,Vitamin,186,34.19,0.1,USA,Walmart
2020-08-17,Pre-Workout,Performance,910,18.07,0.12,UK,Walmart
2020-08-17,BCAA,Amino Acid,79,47.11,0.01,UK,Amazon
2020-08-17,Creatine,Performance,456,23.06,0.17,Canada,Walmart
2020-08-17,Zinc,Mineral,222,40.51,0.12,Canada,Amazon
2020-08-17,Collagen Peptides,Protein,138,39.96,0.13,USA,Amazon
2020-08-17,Magnesium,Mineral,165,34.72,0.15,Canada,iHerb
2020-08-17,Ashwagandha,Herbal,1015,14.57,0.16,USA,Walmart
2020-08-17,Melatonin,Sleep Aid,40,54.83,0.05,Canada,Walmart
2020-08-17,Biotin,Vitamin,93,54.53,0.15,UK,iHerb
2020-08-17,Green Tea Extract,Fat Burner,91,55.65,0.14,Canada,Walmart
2020-08-17,Iron Supplement,Mineral,523,22.34,0.08,Canada,iHerb
2020-08-17,Electrolyte Powder,Hydration,118,40.77,0.02,UK,iHerb
2020-08-24,Whey Protein,Protein,308,20.7,0.07,UK,iHerb
2020-08-24,Vitamin C,Vitamin,234,42.47,0.17,UK,Amazon
2020-08-24,Fish Oil,Omega,924,17.69,0.22,Canada,Amazon
2020-08-24,Multivitamin,Vitamin,163,43.95,0.23,UK,Amazon
2020-08-24,Pre-Workout,Performance,27,53.99,0.01,USA,iHerb
2020-08-24,BCAA,Amino Acid,629,21.03,0.03,UK,Amazon
2020-08-24,Creatine,Performance,459,21.95,0.19,Canada,iHerb
2020-08-24,Zinc,Mineral,1257,20.48,0.24,UK,iHerb
2020-08-24,Collagen Peptides,Protein,94,49.09,0.19,Canada,iHerb
2020-08-24,Magnesium,Mineral,59,46.47,0.14,USA,Walmart
2020-08-24,Ashwagandha,Herbal,341,31.37,0.16,USA,Amazon
2020-08-24,Melatonin,Sleep Aid,423,23.46,0.05,USA,iHerb
2020-08-24,Biotin,Vitamin,238,47.56,0.22,USA,Amazon
2020-08-24,Green Tea Extract,Fat Burner,1611,13.12,0.12,Canada,Walmart
2020-08-24,Iron Supplement,Mineral,174,50.44,0.22,Canada,iHerb
2020-08-24,Electrolyte Powder,Hydration,72,48.23,0.04,USA,Walmart
2020-08-31,Whey Protein,Protein,268,26.58,0.13,USA,Walmart
2020-08-31,Vitamin C,Vitamin,848,,0.2,USA,Amazon
2020-08-31,Fish Oil,Omega,165,47.59,0.2,UK,Amazon
2020-08-31,Multivitamin,Vitamin,796,16.58,0.18,UK,Amazon
2020-08-31,Pre-Workout,Performance,36,53.65,0.04,UK,Amazon
2020-08-31,BCAA,Amino Acid,80,52.45,0.1,Canada,Amazon
2020-08-31,Creatine,Performance,440,19.46,0.18,Canada,Walmart
2020-08-31,Zinc,Mineral,148,51.44,0.21,UK,Walmart
2020-08-31,Collagen Peptides,Protein,123,43.55,0.17,UK,Walmart
2020-08-31,Magnesium,Mineral,452,15.63,0.1,USA,iHerb
2020-08-31,Ashwagandha,Herbal,393,23.53,0.06,Canada,iHerb
2020-08-31,Melatonin,Sleep Aid,245,29.66,0.03,USA,iHerb
2020-08-31,Biotin,Vitamin,479,28.46,0.09,USA,Amazon
2020-08-31,Green Tea Extract,Fat Burner,95,54.0,0.13,USA,iHerb
2020-08-31,Iron Supplement,Mineral,181,43.16,0.15,Canada,iHerb
2020-08-31,Electrolyte Powder,Hydration,955,19.79,0.21,Canada,Amazon
2020-09-07,Whey Protein,Protein,430,22.83,0.19,UK,Amazon
2020-09-07,Vitamin C,Vitamin,45,59.79,0.11,USA,iHerb
2020-09-07,Fish Oil,Omega,592,20.21,0.1,Canada,iHerb
2020-09-07,Multivitamin,Vitamin,447,18.39,0.03,USA,Amazon
2020-09-07,Pre-Workout,Performance,198,35.62,0.09,UK,iHerb
2020-09-07,BCAA,Amino Acid,873,15.53,0.01,Canada,Walmart
2020-09-07,Creatine,Performance,291,19.49,0.01,USA,iHerb
2020-09-07,Zinc,Mineral,394,32.21,0.17,USA,Walmart
2020-09-07,Collagen Peptides,Protein,1301,10.5,0.19,USA,Amazon
2020-09-07,Magnesium,Mineral,41,59.61,0.21,USA,iHerb
2020-09-07,Ashwagandha,Herbal,1124,10.35,0.1,USA,Walmart
2020-09-07,Melatonin,Sleep Aid,42,51.38,0.0,Canada,Walmart
2020-09-07,Biotin,Vitamin,881,13.41,0.05,USA,Amazon
2020-09-07,Green Tea Extract,Fat Burner,628,28.84,0.22,USA,Amazon
2020-09-07,Iron Supplement,Mineral,1491,15.34,0.24,USA,Amazon
2020-09-07,Electrolyte Powder,Hydration,325,26.02,0.04,Canada,Amazon
2020-09-14,Whey Protein,Protein,403,16.19,0.02,USA,Amazon
2020-09-14,Vitamin C,Vitamin,171,37.23,0.02,UK,Walmart
2020-09-14,Fish Oil,Omega,959,18.44,0.21,UK,iHerb
2020-09-14,Multivitamin,Vitamin,71,56.74,0.23,UK,Walmart
2020-09-14,Pre-Workout,Performance,419,24.21,0.07,UK,Walmart
2020-09-14,BCAA,Amino Acid,1506,17.99,0.17,Canada,Walmart
2020-09-14,Creatine,Performance,59,49.82,0.18,USA,iHerb
2020-09-14,Zinc,Mineral,1233,14.37,0.09,Canada,Walmart
2020-09-14,Collagen Peptides,Protein,85,57.78,0.24,USA,Amazon
2020-09-14,Magnesium,Mineral,225,29.61,,UK,Amazon
2020-09-14,Ashwagandha,Herbal,30,59.06,0.1,Canada,Amazon
2020-09-14,Melatonin,Sleep Aid,564,19.6,0.04,USA,Amazon
2020-09-14,Biotin,Vitamin,274,41.27,0.2,USA,Amazon
2020-09-14,Green Tea Extract,Fat Burner,181,41.78,0.09,UK,iHerb
2020-09-14,Iron Supplement,Mineral,297,29.11,0.03,UK,iHerb
2020-09-14,Electrolyte Powder,Hydration,150,42.14,0.15,UK,Walmart
2020-09-21,Whey Protein,Protein,404,20.2,0.12,Canada,iHerb
2020-09-21,Vitamin C,Vitamin,55,54.18,0.09,Canada,Amazon
2020-09-21,Fish Oil,Omega,147,40.49,0.06,USA,Walmart
2020-09-21,Multivitamin,Vitamin,243,24.9,0.02,Canada,Amazon
2020-09-21,Pre-Workout,Performance,29,56.3,0.04,UK,Walmart
2020-09-21,BCAA,Amino Acid,471,37.33,0.22,USA,Amazon
2020-09-21,Creatine,Performance,660,18.31,0.23,UK,Walmart
2020-09-21,Zinc,Mineral,870,26.94,0.24,USA,iHerb
2020-09-21,Collagen Peptides,Protein,593,12.48,0.06,USA,iHerb
2020-09-21,Magnesium,Mineral,26,55.96,0.11,Canada,iHerb
2020-09-21,Ashwagandha,Herbal,173,34.45,0.09,USA,Walmart
2020-09-21,Melatonin,Sleep Aid,74,50.59,0.09,UK,Walmart
2020-09-21,Biotin,Vitamin,179,49.7,0.24,USA,Amazon
2020-09-21,Green Tea Extract,Fat Burner,86,52.25,0.1,UK,Walmart
2020-09-21,Iron Supplement,Mineral,403,32.52,0.19,UK,Amazon
2020-09-21,Electrolyte Powder,Hydration,105,47.47,0.14,UK,iHerb
2020-09-28,Whey Protein,Protein,113,34.13,0.05,UK,iHerb
2020-09-28,Vitamin C,Vitamin,72,54.9,0.13,Canada,Amazon
2020-09-28,Fish Oil,Omega,742,16.17,0.05,UK,Amazon
2020-09-28,Multivitamin,Vitamin,72,51.95,0.14,UK,Amazon
2020-09-28,Pre-Workout,Performance,140,46.56,0.19,Canada,Amazon
2020-09-28,BCAA,Amino Acid,120,42.42,0.02,UK,Amazon
2020-09-28,Creatine,Performance,55,50.79,0.15,UK,Walmart
2020-09-28,Zinc,Mineral,727,27.0,0.22,USA,iHerb
2020-09-28,Collagen Peptides,Protein,535,19.09,0.11,Canada,iHerb
2020-09-28,Magnesium,Mineral,48,41.77,0.05,UK,Walmart
2020-09-28,Ashwagandha,Herbal,248,37.99,0.21,UK,Walmart
2020-09-28,Melatonin,Sleep Aid,240,45.96,0.23,USA,Amazon
2020-09-28,Biotin,Vitamin,76,46.3,0.03,UK,Amazon
2020-09-28,Green Tea Extract,Fat Burner,112,40.03,0.04,Canada,iHerb
2020-09-28,Iron Supplement,Mineral,150,48.11,0.15,USA,iHerb
2020-09-28,Electrolyte Powder,Hydration,228,40.12,0.12,Canada,Walmart
2020-10-05,Whey Protein,Protein,488,19.88,0.2,USA,iHerb
2020-10-05,Vitamin C,Vitamin,119,42.92,0.11,USA,Amazon
2020-10-05,Fish Oil,Omega,107,56.64,0.23,UK,iHerb
2020-10-05,Multivitamin,Vitamin,927,11.84,0.12,Canada,iHerb
2020-10-05,Pre-Workout,Performance,258,37.64,0.19,UK,iHerb
2020-10-05,BCAA,Amino Acid,324,35.9,0.15,UK,Walmart
2020-10-05,Creatine,Performance,506,13.74,0.03,USA,Amazon
2020-10-05,Zinc,Mineral,432,35.25,0.19,UK,iHerb
2020-10-05,Collagen Peptides,Protein,559,11.82,0.01,USA,iHerb
2020-10-05,Magnesium,Mineral,225,31.89,0.21,USA,iHerb
2020-10-05,Ashwagandha,Herbal,335,32.45,0.14,USA,Walmart
2020-10-05,Melatonin,Sleep Aid,973,15.33,0.09,Canada,Amazon
2020-10-05,Biotin,Vitamin,730,24.26,0.16,UK,Walmart
2020-10-05,Green Tea Extract,Fat Burner,579,24.1,0.08,UK,iHerb
2020-10-05,Iron Supplement,Mineral,83,55.64,0.15,UK,iHerb
2020-10-05,Electrolyte Powder,Hydration,70,52.6,0.14,USA,iHerb
2020-10-12,Whey Protein,Protein,23,58.18,0.09,USA,Walmart
2020-10-12,Vitamin C,Vitamin,65,56.63,0.14,Canada,iHerb
2020-10-12,Fish Oil,Omega,644,30.32,0.22,UK,Walmart
2020-10-12,Multivitamin,Vitamin,604,16.56,0.08,USA,iHerb
2020-10-12,Pre-Workout,Performance,119,43.82,0.08,Canada,Walmart
2020-10-12,BCAA,Amino Acid,886,21.29,0.15,Canada,iHerb
2020-10-12,Creatine,Performance,741,17.4,0.25,UK,iHerb
2020-10-12,Zinc,Mineral,118,48.45,0.11,Canada,Walmart
2020-10-12,Collagen Peptides,Protein,22,54.26,0.02,UK,iHerb
2020-10-12,Magnesium,Mineral,22,51.48,0.03,USA,Amazon
2020-10-12,Ashwagandha,Herbal,38,56.91,0.07,Canada,Amazon
2020-10-12,Melatonin,Sleep Aid,36,56.47,0.05,Canada,iHerb
2020-10-12,Biotin,Vitamin,315,29.36,,UK,Walmart
2020-10-12,Green Tea Extract,Fat Burner,599,31.73,0.22,USA,iHerb
2020-10-12,Iron Supplement,Mineral,609,26.31,0.19,UK,iHerb
2020-10-12,Electrolyte Powder,Hydration,79,47.12,0.06,USA,Amazon
2020-10-19,Whey Protein,Protein,409,18.4,0.09,Canada,Walmart
2020-10-19,Vitamin C,Vitamin,37,54.22,0.04,UK,Walmart
2020-10-19,Fish Oil,Omega,100,45.05,0.1,UK,iHerb
2020-10-19,Multivitamin,Vitamin,502,28.41,0.24,UK,Amazon
2020-10-19,Pre-Workout,Performance,123,45.86,0.15,USA,iHerb
2020-10-19,BCAA,Amino Acid,260,33.76,0.1,UK,Walmart
2020-10-19,Creatine,Performance,43,53.15,0.12,UK,iHerb
2020-10-19,Zinc,Mineral,57,53.89,0.05,USA,Walmart
2020-10-19,Collagen Peptides,Protein,33,58.59,0.13,USA,Amazon
2020-10-19,Magnesium,Mineral,160,25.25,0.05,USA,Amazon
2020-10-19,Ashwagandha,Herbal,202,33.58,0.06,UK,iHerb
2020-10-19,Melatonin,Sleep Aid,775,27.15,0.25,USA,iHerb
2020-10-19,Biotin,Vitamin,580,33.02,0.18,Canada,iHerb
2020-10-19,Green Tea Extract,Fat Burner,119,46.02,0.07,UK,Amazon
2020-10-19,Iron Supplement,Mineral,68,48.72,0.03,UK,iHerb
2020-10-19,Electrolyte Powder,Hydration,1699,11.36,0.2,Canada,iHerb
2020-10-26,Whey Protein,Protein,154,33.85,0.1,UK,iHerb
2020-10-26,Vitamin C,Vitamin,338,40.75,0.23,USA,Amazon
2020-10-26,Fish Oil,Omega,1008,23.93,0.24,USA,iHerb
2020-10-26,Multivitamin,Vitamin,377,23.95,0.1,Canada,Walmart
2020-10-26,Pre-Workout,Performance,801,14.13,0.04,UK,Amazon
2020-10-26,BCAA,Amino Acid,442,25.82,0.02,Canada,Walmart
2020-10-26,Creatine,Performance,18,55.48,0.0,USA,Walmart
2020-10-26,Zinc,Mineral,1738,18.07,0.24,USA,iHerb
2020-10-26,Collagen Peptides,Protein,150,46.66,0.25,USA,Amazon
2020-10-26,Magnesium,Mineral,118,30.28,0.04,Canada,Amazon
2020-10-26,Ashwagandha,Herbal,120,40.16,0.06,USA,iHerb
2020-10-26,Melatonin,Sleep Aid,58,59.51,0.15,Canada,iHerb
2020-10-26,Biotin,Vitamin,472,29.23,0.09,UK,iHerb
2020-10-26,Green Tea Extract,Fat Burner,102,49.7,0.14,UK,Amazon
2020-10-26,Iron Supplement,Mineral,730,21.22,0.13,UK,Amazon
2020-10-26,Electrolyte Powder,Hydration,55,58.35,0.14,UK,iHerb
2020-11-02,Whey Protein,Protein,37,53.4,0.15,Canada,Amazon
2020-11-02,Vitamin C,Vitamin,279,32.9,0.1,UK,iHerb
2020-11-02,Fish Oil,Omega,628,27.4,0.22,UK,iHerb
2020-11-02,Multivitamin,Vitamin,224,36.3,0.17,Canada,Walmart
2020-11-02,Pre-Workout,Performance,1277,12.46,0.1,Canada,Walmart
2020-11-02,BCAA,Amino Acid,512,26.04,0.05,USA,iHerb
2020-11-02,Creatine,Performance,16,59.17,0.06,Canada,Amazon
2020-11-02,Zinc,Mineral,1603,14.43,0.17,USA,iHerb
2020-11-02,Collagen Peptides,Protein,755,20.55,0.21,Canada,Amazon
2020-11-02,Magnesium,Mineral,225,20.88,0.03,USA,Walmart
2020-11-02,Ashwagandha,Herbal,414,27.39,0.16,USA,Amazon
2020-11-02,Melatonin,Sleep Aid,582,21.94,0.05,UK,iHerb
2020-11-02,Biotin,Vitamin,479,28.33,0.1,Canada,Walmart
2020-11-02,Green Tea Extract,Fat Burner,568,25.85,0.07,USA,Amazon
2020-11-02,Iron Supplement,Mineral,125,44.36,0.08,UK,Amazon
2020-11-02,Electrolyte Powder,Hydration,352,30.46,0.08,UK,Amazon
2020-11-09,Whey Protein,Protein,34,50.58,0.07,Canada,Amazon
2020-11-09,Vitamin C,Vitamin,36,59.37,0.06,USA,iHerb
2020-11-09,Fish Oil,Omega,1160,17.82,0.19,UK,Walmart
2020-11-09,Multivitamin,Vitamin,350,26.69,0.14,Canada,Amazon
2020-11-09,Pre-Workout,Performance,120,35.94,0.01,Canada,Amazon
2020-11-09,BCAA,Amino Acid,1265,19.09,0.13,Canada,Amazon
2020-11-09,Creatine,Performance,728,16.66,0.23,UK,Amazon
2020-11-09,Zinc,Mineral,178,48.79,0.2,UK,Amazon
2020-11-09,Collagen Peptides,Protein,65,51.72,0.14,UK,iHerb
2020-11-09,Magnesium,Mineral,817,11.72,0.16,USA,iHerb
2020-11-09,Ashwagandha,Herbal,101,37.27,0.03,UK,Walmart
2020-11-09,Melatonin,Sleep Aid,778,15.22,0.04,Canada,iHerb
2020-11-09,Biotin,Vitamin,1376,15.34,0.16,Canada,iHerb
2020-11-09,Green Tea Extract,Fat Burner,1373,13.76,0.03,UK,Amazon
2020-11-09,Iron Supplement,Mineral,685,23.0,0.1,USA,Amazon
2020-11-09,Electrolyte Powder,Hydration,91,45.52,0.03,Canada,iHerb
2020-11-16,Whey Protein,Protein,385,27.05,0.25,UK,Walmart
2020-11-16,Vitamin C,Vitamin,1637,11.23,0.17,Canada,Amazon
2020-11-16,Fish Oil,Omega,125,51.09,0.16,USA,iHerb
2020-11-16,Multivitamin,Vitamin,77,59.12,0.23,UK,iHerb
2020-11-16,Pre-Workout,Performance,123,51.32,0.18,UK,iHerb
2020-11-16,BCAA,Amino Acid,666,33.45,0.23,Canada,iHerb
2020-11-16,Creatine,Performance,1005,13.3,0.24,Canada,Amazon
2020-11-16,Zinc,Mineral,241,44.13,0.17,Canada,Walmart
2020-11-16,Collagen Peptides,Protein,888,16.26,0.16,USA,iHerb
2020-11-16,Magnesium,Mineral,34,54.54,0.11,UK,Walmart
2020-11-16,Ashwagandha,Herbal,46,51.06,0.06,USA,iHerb
2020-11-16,Melatonin,Sleep Aid,503,19.62,0.03,Canada,Amazon
2020-11-16,Biotin,Vitamin,2357,12.44,0.21,UK,iHerb
2020-11-16,Green Tea Extract,Fat Burner,2031,14.57,0.19,Canada,iHerb
2020-11-16,Iron Supplement,Mineral,598,19.21,0.01,Canada,Walmart
2020-11-16,Electrolyte Powder,Hydration,1245,12.45,0.14,UK,iHerb
2020-11-23,Whey Protein,Protein,90,39.82,0.07,UK,Amazon
2020-11-23,Vitamin C,Vitamin,359,39.04,0.19,UK,iHerb
